ID_ACCIDENTE,AÑO,PROVINCIA,MES,DIA_SEMANA,HORA,ZONA,TIPO_VIA,TIPO_ACCIDENTE,CONDICION_METEO,CONDICION_ILUMINACION,TOTAL_VICTIMAS,FALLECIDOS_24H,HERIDOS_GRAVES,HERIDOS_LEVES
3599,2019,Alicante,7,Sábado,14,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3600,2019,Alicante,8,Domingo,11,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3601,2019,Alicante,9,Miércoles,15,Zona interurbana,Vía convencional,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
3602,2019,Alicante,11,Sábado,1,Travesía,Otro,Objeto desprendido,Buen tiempo,Noche sin iluminación,1,0,1,0
3603,2019,Alicante,2,Viernes,2,Zona interurbana,Vía convencional,Choque obstáculo calzada,Buen tiempo,Se desconoce,3,1,2,0
3604,2019,Alicante,3,Martes,10,Zona interurbana,Vía convencional,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
3605,2019,Alicante,2,Domingo,13,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,3,0,0,3
3606,2019,Alicante,3,Miércoles,8,Zona interurbana,Vía convencional,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3607,2019,Alicante,4,Jueves,11,Zona interurbana,Vía urbana,Colisión por alcance,Lluvia,Pleno día,3,0,0,3
3608,2019,Alicante,4,Martes,22,Zona interurbana,Camino vecinal,Salida vía izquierda,Nieve,Se desconoce,1,0,0,1
3609,2019,Alicante,4,Jueves,2,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Se desconoce,3,0,0,3
3610,2019,Alicante,5,Sábado,21,Zona interurbana,Vía convencional,Otro tipo,Buen tiempo,Se desconoce,1,0,0,1
3611,2019,Alicante,5,Sábado,17,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
3612,2019,Alicante,5,Domingo,11,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
3613,2019,Alicante,1,Lunes,13,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,1,0
3614,2019,Alicante,8,Viernes,19,Zona interurbana,Vía urbana,Choque obstáculo mediana,Buen tiempo,Pleno día,2,0,0,2
3615,2019,Alicante,8,Jueves,7,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3616,2019,Alicante,8,Miércoles,12,Zona interurbana,Calle,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3617,2019,Alicante,8,Miércoles,16,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3618,2019,Alicante,8,Jueves,20,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3619,2019,Alicante,2,Jueves,11,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3620,2019,Alicante,9,Sábado,23,Zona interurbana,Camino vecinal,Caída de motociclista,Buen tiempo,Noche sin iluminación,1,0,0,1
3621,2019,Alicante,2,Viernes,19,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3622,2019,Alicante,2,Miércoles,20,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3623,2019,Alicante,8,Martes,18,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Pleno día,2,0,1,1
3624,2019,Alicante,3,Domingo,4,Travesía,Otro,Colisión múltiple,Buen tiempo,Noche sin iluminación,1,0,0,1
3625,2019,Alicante,10,Viernes,18,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
3626,2019,Alicante,11,Sábado,15,Zona interurbana,Vía convencional,Salida vía izquierda,Buen tiempo,Pleno día,2,0,0,2
3627,2019,Alicante,12,Martes,16,Zona interurbana,Vía convencional,Se desconoce,Granizo,Pleno día,1,0,0,1
3628,2019,Alicante,2,Miércoles,18,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3629,2019,Alicante,3,Jueves,10,Zona interurbana,Vía urbana,Colisión múltiple,Buen tiempo,Pleno día,1,0,0,1
3630,2019,Alicante,3,Martes,17,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,1,0,0,1
3631,2019,Alicante,3,Viernes,12,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3632,2019,Alicante,4,Sábado,20,Zona interurbana,Vía urbana,Atropello a peatón,Granizo,Noche sin iluminación,1,0,0,1
3633,2019,Alicante,5,Domingo,13,Zona interurbana,Vía urbana,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3634,2019,Alicante,5,Lunes,9,Zona interurbana,Camino vecinal,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3635,2019,Alicante,6,Lunes,9,Zona interurbana,Vía urbana,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3636,2019,Alicante,7,Lunes,0,Zona interurbana,Vía urbana,Choque con bordillo,Buen tiempo,Se desconoce,2,0,0,2
3637,2019,Alicante,7,Domingo,2,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Noche sin iluminación,1,0,0,1
3638,2019,Alicante,7,Miércoles,0,Zona interurbana,Camino vecinal,Se desconoce,Buen tiempo,Noche sin iluminación,1,0,0,1
3639,2019,Alicante,7,Miércoles,10,Zona interurbana,Camino vecinal,Colisión múltiple,Buen tiempo,Pleno día,1,0,0,1
3640,2019,Alicante,8,Miércoles,19,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3641,2019,Alicante,8,Sábado,3,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Noche sin iluminación,1,0,0,1
3642,2019,Alicante,8,Viernes,8,Zona interurbana,Vía urbana,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
3643,2019,Alicante,9,Lunes,17,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3644,2019,Alicante,9,Domingo,1,Zona interurbana,Camino vecinal,Caída de motociclista,Buen tiempo,Noche sin iluminación,1,0,0,1
3645,2019,Alicante,10,Lunes,14,Zona interurbana,Vía urbana,Otro tipo,Granizo,Pleno día,1,0,0,1
3646,2019,Alicante,11,Miércoles,12,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3647,2019,Alicante,4,Martes,10,Travesía,Otro,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
3648,2019,Alicante,7,Jueves,14,Zona urbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3649,2019,Alicante,5,Miércoles,13,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3650,2019,Alicante,12,Lunes,18,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3651,2019,Alicante,12,Miércoles,22,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3652,2019,Alicante,12,Sábado,20,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3653,2019,Alicante,12,Domingo,11,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,1,0,0,1
3654,2019,Alicante,12,Martes,13,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3655,2019,Alicante,2,Jueves,13,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3656,2019,Alicante,4,Sábado,11,Zona interurbana,Vía urbana,Choque obstáculo calzada,Lluvia,Pleno día,1,0,0,1
3657,2019,Alicante,6,Domingo,13,Zona interurbana,Ramal/enlace,Atropello a peatón,Buen tiempo,Pleno día,1,1,0,0
3658,2019,Alicante,6,Sábado,12,Zona interurbana,Autopista,Colisión múltiple,Buen tiempo,Pleno día,4,0,0,4
3659,2019,Alicante,7,Viernes,16,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3660,2019,Alicante,12,Domingo,14,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3661,2019,Alicante,1,Viernes,20,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Se desconoce,1,0,0,1
3662,2019,Alicante,2,Lunes,3,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Noche sin iluminación,1,0,0,1
3663,2019,Alicante,8,Sábado,23,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Se desconoce,4,0,0,4
3664,2019,Alicante,11,Sábado,10,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3665,2019,Alicante,7,Sábado,11,Zona interurbana,Vía urbana,Atropello a peatón,Buen tiempo,Pleno día,1,0,0,1
3666,2019,Alicante,7,Jueves,12,Zona interurbana,Vía urbana,Colisión múltiple,Buen tiempo,Pleno día,2,0,0,2
3667,2019,Alicante,8,Viernes,19,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,3,0,0,3
3668,2019,Alicante,10,Domingo,10,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,1,0
3669,2019,Alicante,1,Miércoles,11,Zona interurbana,Vía urbana,Objeto desprendido,Buen tiempo,Pleno día,1,0,0,1
3670,2019,Alicante,1,Martes,13,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Pleno día,3,0,0,3
3671,2019,Alicante,1,Domingo,16,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,2,0,0,2
3672,2019,Alicante,1,Sábado,7,Zona interurbana,Travesía,Colisión frontal,Buen tiempo,Se desconoce,2,0,0,2
3673,2019,Alicante,1,Miércoles,13,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3674,2019,Alicante,1,Jueves,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3675,2019,Alicante,1,Domingo,1,Zona interurbana,Vía urbana,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3676,2019,Alicante,1,Lunes,14,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3677,2019,Alicante,1,Viernes,15,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3678,2019,Alicante,1,Lunes,9,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3679,2019,Alicante,2,Viernes,8,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3680,2019,Alicante,2,Viernes,11,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3681,2019,Alicante,2,Sábado,14,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,3,0,0,3
3682,2019,Alicante,2,Domingo,11,Zona interurbana,Calle,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3683,2019,Alicante,2,Domingo,12,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
3684,2019,Alicante,2,Lunes,10,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3685,2019,Alicante,2,Miércoles,7,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3686,2019,Alicante,2,Martes,11,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3687,2019,Alicante,2,Jueves,9,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3688,2019,Alicante,3,Viernes,18,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3689,2019,Alicante,3,Sábado,17,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3690,2019,Alicante,3,Domingo,14,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3691,2019,Alicante,3,Sábado,15,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3692,2019,Alicante,3,Sábado,23,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3693,2019,Alicante,3,Miércoles,12,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3694,2019,Alicante,3,Viernes,9,Zona interurbana,Vía convencional,Colisión múltiple,Buen tiempo,Pleno día,8,0,0,8
3695,2019,Alicante,2,Miércoles,19,Travesía,Otro,Choque obstáculo calzada,Buen tiempo,Noche sin iluminación,1,0,0,1
3696,2019,Alicante,3,Sábado,18,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
3697,2019,Alicante,3,Jueves,12,Travesía,Otro,Atropello a ciclista,Buen tiempo,Pleno día,1,0,0,1
3698,2019,Alicante,3,Miércoles,23,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Noche sin iluminación,1,0,0,1
3699,2019,Alicante,3,Viernes,12,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3700,2019,Alicante,4,Martes,6,Zona interurbana,Vía convencional,Colisión lateral,Lluvia,Se desconoce,1,0,0,1
3701,2019,Alicante,4,Martes,13,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3702,2019,Alicante,4,Miércoles,20,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,5,0,0,5
3703,2019,Alicante,3,Viernes,16,Travesía,Otro,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3704,2019,Alicante,3,Sábado,16,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,4,0,0,4
3705,2019,Alicante,3,Sábado,20,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3706,2019,Alicante,4,Lunes,11,Travesía,Otro,Colisión por alcance,Lluvia,Pleno día,1,0,0,1
3707,2019,Alicante,4,Martes,14,Zona interurbana,Autopista,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3708,2019,Alicante,4,Viernes,18,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
3709,2019,Alicante,4,Viernes,17,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3710,2019,Alicante,4,Martes,16,Zona interurbana,Vía urbana,Atropello a peatón,Buen tiempo,Pleno día,1,0,0,1
3711,2019,Alicante,4,Sábado,13,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3712,2019,Alicante,4,Sábado,21,Zona interurbana,Vía convencional,Colisión múltiple,Lluvia,Se desconoce,3,0,0,3
3713,2019,Alicante,3,Miércoles,11,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3714,2019,Alicante,2,Jueves,11,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3715,2019,Alicante,3,Lunes,20,Travesía,Otro,Colisión por alcance,Buen tiempo,Noche sin iluminación,2,0,0,2
3716,2019,Alicante,3,Jueves,10,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3717,2019,Alicante,3,Martes,8,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,2,0,0,2
3718,2019,Alicante,3,Miércoles,19,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3719,2019,Alicante,3,Martes,18,Travesía,Otro,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
3720,2019,Alicante,5,Domingo,5,Zona interurbana,Vía urbana,Otro tipo,Buen tiempo,Se desconoce,1,0,0,1
3721,2019,Alicante,4,Sábado,6,Zona interurbana,Vía urbana,Otro tipo,Buen tiempo,Se desconoce,1,0,0,1
3722,2019,Alicante,5,Viernes,17,Zona interurbana,Camino vecinal,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3723,2019,Alicante,5,Sábado,7,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3724,2019,Alicante,5,Lunes,10,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3725,2019,Alicante,5,Lunes,10,Travesía,Otro,Choque obstáculo calzada,Buen tiempo,Pleno día,2,0,0,2
3726,2019,Alicante,3,Sábado,16,Zona urbana,Camino vecinal,Choque obstáculo calzada,Buen tiempo,Pleno día,2,0,0,2
3727,2019,Alicante,4,Jueves,12,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,1,0
3728,2019,Alicante,3,Martes,12,Travesía,Otro urbano,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3729,2019,Alicante,3,Jueves,10,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3730,2019,Alicante,3,Viernes,22,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche sin iluminación,2,0,0,2
3731,2019,Alicante,4,Viernes,19,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3732,2019,Alicante,4,Viernes,7,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3733,2019,Alicante,4,Lunes,16,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,4,0,0,4
3734,2019,Alicante,3,Lunes,9,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3735,2019,Alicante,5,Lunes,14,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3736,2019,Alicante,5,Lunes,20,Zona interurbana,Vía urbana,Colisión frontolateral,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3737,2019,Alicante,5,Sábado,22,Zona interurbana,Camino vecinal,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3738,2019,Alicante,5,Miércoles,16,Zona interurbana,Vía urbana,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
3739,2019,Alicante,5,Jueves,8,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3740,2019,Alicante,5,Viernes,9,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3741,2019,Alicante,5,Domingo,12,Zona interurbana,Vía convencional,Atropello a peatón,Buen tiempo,Pleno día,3,0,0,3
3742,2019,Alicante,5,Viernes,20,Travesía,Otro,Colisión frontolateral,Nieve,Pleno día,2,0,0,2
3743,2019,Alicante,5,Martes,15,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3744,2019,Alicante,5,Lunes,15,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,5,0,0,5
3745,2019,Alicante,5,Martes,14,Zona interurbana,Calle,Colisión frontal,Buen tiempo,Pleno día,1,0,0,1
3746,2019,Alicante,5,Martes,17,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3747,2019,Alicante,5,Jueves,15,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3748,2019,Alicante,5,Martes,7,Travesía,Otro,Colisión frontolateral,Lluvia,Amanecer/Anochecer,2,0,0,2
3749,2019,Alicante,5,Miércoles,15,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,1,0
3750,2019,Alicante,6,Jueves,18,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3751,2019,Alicante,6,Sábado,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3752,2019,Alicante,4,Sábado,20,Travesía,Calle peatonal,Colisión frontolateral,Buen tiempo,Noche sin iluminación,2,0,0,2
3753,2019,Alicante,5,Viernes,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3754,2019,Alicante,5,Miércoles,14,Zona urbana,Vía urbana,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
3755,2019,Alicante,5,Miércoles,10,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3756,2019,Alicante,5,Sábado,14,Travesía,Otro urbano,Choque obstáculo calzada,Buen tiempo,Pleno día,1,0,0,1
3757,2019,Alicante,6,Domingo,18,Zona interurbana,Camino vecinal,Colisión frontolateral,Buen tiempo,Pleno día,2,0,0,2
3758,2019,Alicante,6,Miércoles,15,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3759,2019,Alicante,5,Domingo,0,Travesía,Otro,Colisión lateral,Buen tiempo,Noche sin iluminación,2,0,0,2
3760,2019,Alicante,5,Miércoles,10,Zona urbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3761,2019,Alicante,6,Lunes,13,Travesía,Otro,Colisión frontal,Buen tiempo,Pleno día,1,0,0,1
3762,2019,Alicante,6,Sábado,21,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche con iluminación,1,0,0,1
3763,2019,Alicante,6,Sábado,16,Zona interurbana,Vía urbana,Atropello a ciclista,Buen tiempo,Pleno día,1,0,0,1
3764,2019,Alicante,6,Sábado,7,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,1,0
3765,2019,Alicante,6,Jueves,20,Zona urbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3766,2019,Alicante,6,Miércoles,20,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3767,2019,Alicante,6,Miércoles,8,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,1,0,0,1
3768,2019,Alicante,6,Jueves,10,Zona interurbana,Vía de servicio,Animal en calzada,Buen tiempo,Pleno día,1,0,0,1
3769,2019,Alicante,6,Sábado,20,Zona interurbana,Vía urbana,Colisión frontal,Buen tiempo,Pleno día,4,0,4,0
3770,2019,Alicante,6,Martes,14,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,2,0,0,2
3771,2019,Alicante,6,Miércoles,21,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,1,0
3772,2019,Alicante,6,Domingo,1,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Noche sin iluminación,2,0,0,2
3773,2019,Alicante,6,Jueves,20,Travesía,Otro,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3774,2019,Alicante,6,Martes,17,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3775,2019,Alicante,6,Jueves,14,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3776,2019,Alicante,6,Viernes,23,Travesía,Otro,Colisión frontolateral,Buen tiempo,Noche con iluminación,3,0,1,2
3777,2019,Alicante,6,Sábado,10,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3778,2019,Alicante,6,Martes,18,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,1,0
3779,2019,Alicante,6,Miércoles,8,Travesía,Otro,Salida vía izquierda,Buen tiempo,Pleno día,1,0,0,1
3780,2019,Alicante,6,Domingo,2,Zona urbana,Vía urbana,Se desconoce,Buen tiempo,Noche sin iluminación,1,0,0,1
3781,2019,Alicante,7,Lunes,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3782,2019,Alicante,7,Jueves,17,Zona interurbana,Vía urbana,Caída de motociclista,Buen tiempo,Pleno día,1,0,1,0
3783,2019,Alicante,7,Martes,12,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3784,2019,Alicante,7,Martes,11,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,1,0,0
3785,2019,Alicante,7,Jueves,13,Travesía,Otro,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3786,2019,Alicante,7,Sábado,22,Zona interurbana,Vía urbana,Salida vía izquierda,Buen tiempo,Se desconoce,1,0,0,1
3787,2019,Alicante,7,Martes,14,Zona interurbana,Vía convencional,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3788,2019,Alicante,7,Viernes,18,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3789,2019,Alicante,7,Jueves,18,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Pleno día,4,0,0,4
3790,2019,Alicante,7,Lunes,9,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3791,2019,Alicante,7,Sábado,11,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Pleno día,1,0,0,1
3792,2019,Alicante,7,Jueves,13,Travesía,Otro,Caída de motociclista,Buen tiempo,Pleno día,1,0,0,1
3793,2019,Alicante,7,Miércoles,11,Zona interurbana,Vía convencional,Colisión múltiple,Buen tiempo,Pleno día,1,0,0,1
3794,2019,Alicante,7,Domingo,13,Zona interurbana,Vía urbana,Choque obstáculo mediana,Buen tiempo,Pleno día,2,0,0,2
3795,2019,Alicante,8,Sábado,11,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,1,0,0,1
3796,2019,Alicante,8,Lunes,1,Zona interurbana,Autovía,Se desconoce,Buen tiempo,Se desconoce,7,0,0,7
3797,2019,Alicante,8,Jueves,20,Zona interurbana,Vía urbana,Caída de ocupante,Buen tiempo,Pleno día,2,0,0,2
3798,2019,Alicante,8,Jueves,18,Travesía,Otro,Se desconoce,Buen tiempo,Pleno día,1,0,0,1
3799,2019,Alicante,8,Lunes,7,Travesía,Otro,Animal en calzada,Lluvia,Noche con iluminación,1,0,0,1
3800,2019,Alicante,8,Miércoles,23,Travesía,Otro urbano,Caída de ocupante,Buen tiempo,Se desconoce,4,0,0,4
3801,2019,Alicante,8,Domingo,18,Travesía,Otro,Colisión frontolateral,Buen tiempo,Pleno día,3,0,0,3
3802,2019,Alicante,8,Martes,7,Zona interurbana,Vía convencional,Colisión lateral,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3803,2019,Alicante,8,Jueves,22,Zona interurbana,Vía urbana,Colisión lateral,Buen tiempo,Noche sin iluminación,1,0,0,1
3804,2019,Alicante,8,Miércoles,10,Travesía,Otro,Choque obstáculo lateral,Buen tiempo,Pleno día,1,0,0,1
3805,2019,Alicante,9,Martes,18,Zona interurbana,Vía urbana,Animal en calzada,Lluvia,Pleno día,1,0,0,1
3806,2019,Alicante,9,Miércoles,15,Zona interurbana,Vía urbana,Colisión múltiple,Buen tiempo,Pleno día,2,0,0,2
3807,2019,Alicante,9,Lunes,19,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3808,2019,Alicante,9,Jueves,8,Zona interurbana,Vía urbana,Colisión por alcance,Buen tiempo,Amanecer/Anochecer,1,0,0,1
3809,2019,Alicante,9,Jueves,18,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
3810,2019,Alicante,9,Viernes,17,Travesía,Otro,Colisión lateral,Buen tiempo,Pleno día,1,0,0,1
